,price_zz800,price_zz800_adj
2016-05-04,3727.4,0.9125495764579151
2016-05-05,3737.08,0.9149194535572639
2016-05-06,3625.6,0.8876266953924496
2016-05-09,3533.92,0.8651814131126672
2016-05-10,3535.96,0.865680850022034
2016-05-11,3544.48,0.8677667335846839
2016-05-12,3551.04,0.8693727659991186
2016-05-13,3536.41,0.8657910199285119
2016-05-16,3570.5,0.8741370023992557
2016-05-17,3558.95,0.8713093081329873
2016-05-18,3516.06,0.8608088919355629
2016-05-19,3517.79,0.8612324340204671
2016-05-20,3542.39,0.8672550555745973
2016-05-23,3563.31,0.8723767321157518
2016-05-24,3532.15,0.864748078147187
2016-05-25,3523.65,0.862667091024825
2016-05-26,3532.9,0.8649316946579837
2016-05-27,3530.65,0.8643808451255938
2016-05-30,3529.12,0.8640062674435686
2016-05-31,3655.33,0.894905253880429
2016-06-01,3652.59,0.8942344415609852
2016-06-02,3665.06,0.8972873720804975
2016-06-03,3686.63,0.9025681829310092
2016-06-06,3681.37,0.9012804191352887
2016-06-07,3678.79,0.9006487783381482
2016-06-08,3664.26,0.8970915144689812
2016-06-13,3534.51,0.8653258581011606
2016-06-14,3545.3,0.8679674876364883
2016-06-15,3612.69,0.8844660431866034
2016-06-16,3591.03,0.8791631983547962
2016-06-17,3609.89,0.8837805415462958
2016-06-20,3615.65,0.8851907163492142
2016-06-21,3597.97,0.8808622631347011
2016-06-22,3637.17,0.890459286099006
2016-06-23,3618.07,0.8857831856240513
2016-06-24,3571.91,0.8744822014395535
2016-06-27,3632.72,0.8893698281349459
2016-06-28,3657.11,0.8953410370660531
2016-06-29,3671.58,0.8988836116143564
2016-06-30,3674.23,0.8995323899525045
2016-07-01,3672.28,0.8990549870244333
2016-07-04,3735.17,0.9144518435097685
2016-07-05,3744.21,0.9166650345199041
2016-07-06,3756.93,0.9197791705430152
2016-07-07,3755.46,0.9194192821818539
2016-07-08,3737.48,0.9150173823630221
2016-07-11,3748.75,0.9177765264652598
2016-07-12,3820.48,0.9353376095578515
2016-07-13,3837.7,0.9395534446457425
2016-07-14,3834.39,0.9387430837780933
2016-07-15,3831.35,0.937998824854331
2016-07-18,3814.51,0.9338760221319101
2016-07-19,3806.94,0.9320227194829359
2016-07-20,3795.76,0.9292856093619939
2016-07-21,3812.38,0.9333545512412477
2016-07-22,3780.75,0.9256108309259169
2016-07-25,3788.65,0.9275449248396416
2016-07-26,3835.66,0.9390540077363756
2016-07-27,3745.69,0.9170273711012095
2016-07-28,3750.58,0.9182245507516036
2016-07-29,3729.26,0.9130049454046909
2016-08-01,3690.21,0.9034446457425452
2016-08-02,3710.93,0.9085173578808207
2016-08-03,3719.99,0.9107354453312442
2016-08-04,3733.56,0.9140576800665916
2016-08-05,3730.29,0.9132571120795182
2016-08-08,3769.81,0.9229324780884297
2016-08-09,3797.56,0.9297262889879058
2016-08-10,3782.25,0.9259780639475101
2016-08-11,3757.41,0.9198966851099251
2016-08-12,3820.05,0.9352323360916615
2016-08-15,3926.65,0.9613303628262254
2016-08-16,3919.14,0.9594917494981149
2016-08-17,3918.47,0.9593277187484698
2016-08-18,3911.9,0.9577192381138913
2016-08-19,3914.0,0.9582333643441219
2016-08-22,3876.67,0.9490941585467365
2016-08-23,3882.28,0.9504676100474956
2016-08-24,3873.73,0.9483743818244137
2016-08-25,3847.22,0.941884150222788
2016-08-26,3850.82,0.942765509474612
2016-08-29,3854.44,0.9436517651667238
2016-08-30,3857.53,0.944408265191206
2016-08-31,3871.89,0.9479239093179258
2016-09-01,3841.02,0.9403662537335358
2016-09-02,3846.72,0.9417617392155903
2016-09-05,3857.58,0.9444205062919258
2016-09-06,3894.63,0.9534911619252804
2016-09-07,3893.41,0.9531924790677178
2016-09-08,3896.7,0.953997943495079
2016-09-09,3870.69,0.9476301229006513
2016-09-12,3793.03,0.9286172452626941
2016-09-13,3796.36,0.9294325025706313
2016-09-14,3771.21,0.9232752289085835
2016-09-19,3803.02,0.9310630171865054
2016-09-20,3797.99,0.9298315624540958
2016-09-21,3805.79,0.931741174166381
2016-09-22,3833.29,0.9384737795622583
2016-09-23,3818.01,0.9347328991822945
2016-09-26,3749.57,0.9179772805170642
2016-09-27,3774.44,0.9240660040150811
2016-09-28,3765.42,0.9218577094452334
2016-09-29,3779.55,0.9253170445086423
2016-09-30,3792.11,0.9283920090094502
2016-10-10,3846.82,0.9417862214170298
2016-10-11,3864.17,0.9460338833667924
2016-10-12,3858.19,0.9445698477207071
2016-10-13,3860.71,0.9451867991969838
2016-10-14,3860.51,0.9451378347941047
2016-10-17,3827.56,0.9370709494197719
2016-10-18,3880.32,0.9499877588992803
2016-10-19,3873.64,0.9483523478431181
2016-10-20,3876.1,0.9489546099985311
2016-10-21,3879.33,0.9497453851050286
2016-10-24,3923.34,0.9605200019585761
2016-10-25,3927.59,0.9615604955197572
2016-10-26,3911.32,0.9575772413455419
2016-10-27,3901.56,0.9551877784850413
2016-10-28,3885.83,0.9513367281985996
2016-10-31,3882.04,0.9504088527640405
2016-11-01,3910.68,0.9574205552563286
2016-11-02,3880.21,0.9499608284776967
2016-11-03,3911.15,0.9575356216030946
2016-11-04,3898.45,0.9544263820202712
2016-11-07,3901.54,0.9551828820447534
2016-11-08,3919.59,0.9596019194045929
2016-11-09,3895.89,0.9537996376634187
2016-11-10,3941.56,0.9649806590608627
2016-11-11,3971.69,0.9723571463546002
2016-11-14,3987.93,0.9763330558683837
2016-11-15,3992.27,0.9773955834108603
2016-11-16,3992.72,0.9775057533173382
2016-11-17,3996.94,0.9785389022180875
2016-11-18,3975.25,0.9732287127258483
2016-11-21,3996.11,0.9783356999461392
2016-11-22,4027.27,0.985964353914704
2016-11-23,4026.94,0.9858835626499535
2016-11-24,4036.82,0.9883024041521814
2016-11-25,4068.65,0.9960950888703912
2016-11-28,4083.1,0.9996327669784068
2016-11-29,4097.46,1.0031484111051265
2016-11-30,4069.92,0.9964060128286736
2016-12-01,4098.94,1.0035107476864318
2016-12-02,4050.8,0.991725015913431
2016-12-05,3996.15,0.978345492826715
2016-12-06,3988.73,0.9765289134799001
2016-12-07,4014.44,0.9828232874700094
2016-12-08,4004.31,0.9803432404641825
2016-12-09,4020.93,0.9844121823434363
2016-12-12,3904.01,0.9557875924203105
2016-12-13,3905.99,0.9562723400088136
2016-12-14,3877.79,0.9493683592028596
2016-12-15,3854.11,0.9435709739019733
2016-12-16,3865.62,0.9463888752876659
2016-12-19,3852.23,0.9431107085149096
2016-12-20,3832.42,0.9382607844097341
2016-12-21,3864.88,0.9462077069970132
2016-12-22,3861.5,0.9453802085883563
2016-12-23,3827.82,0.9371346031435147
2016-12-26,3842.14,0.9406404543896587
2016-12-27,3836.19,0.9391837634040053
2016-12-28,3821.05,0.9354771581060569
2016-12-29,3814.48,0.9338686774714783
2016-12-30,3826.47,0.9368040934240807
2017-01-03,3862.95,0.9457352005092298
2017-01-04,3897.6,0.954218283308035
2017-01-05,3898.02,0.9543211085540813
2017-01-06,3876.67,0.9490941585467365
2017-01-09,3897.83,0.954274592371346
2017-01-10,3889.34,0.952196053469128
2017-01-11,3858.75,0.9447069480487685
2017-01-12,3834.27,0.9387137051363659
2017-01-13,3821.81,0.9356632228369975
2017-01-16,3791.52,0.9282475640209568
2017-01-17,3806.42,0.9318954120354502
2017-01-18,3814.48,0.9338686774714783
2017-01-19,3801.76,0.9307545414483671
2017-01-20,3836.82,0.9393380012730745
2017-01-23,3853.45,0.9434093913724722
2017-01-24,3852.49,0.9431743622386525
2017-01-25,3864.38,0.9460852959898155
2017-01-26,3882.22,0.9504529207266317
2017-02-03,3860.18,0.9450570435293542
2017-02-06,3876.78,0.9491210889683201
2017-02-07,3870.09,0.9474832296920139
2017-02-08,3890.87,0.9525706311511531
2017-02-09,3908.64,0.9569211183469617
2017-02-10,3923.65,0.9605958967830388
2017-02-13,3948.05,0.9665695539342898
2017-02-14,3948.63,0.9667115507026393
2017-02-15,3925.66,0.9610879890319738
2017-02-16,3949.94,0.9670322675414974
2017-02-17,3924.61,0.9608309259168585
2017-02-20,3979.31,0.9742226901042942
2017-02-21,3997.6,0.9787004847475885
2017-02-22,4010.5,0.981858688733291
2017-02-23,3997.15,0.9785903148411106
2017-02-24,3997.98,0.9787935171130588
2017-02-27,3966.11,0.9709910395142731
2017-02-28,3976.33,0.9734931205013955
2017-03-01,3983.93,0.9753537678108015
2017-03-02,3958.99,0.9692479067717769
2017-03-03,3956.46,0.9686285070753562
2017-03-06,3983.33,0.9752068746021643
2017-03-07,3990.46,0.9769524555648044
2017-03-08,3981.45,0.9747466092151006
2017-03-09,3953.26,0.9678450766292905
2017-03-10,3955.58,0.9684130637026882
2017-03-13,3991.02,0.977089555892866
2017-03-14,3987.25,0.9761665768985948
2017-03-15,3991.52,0.9772119669000636
2017-03-16,4016.46,0.9833178279390883
2017-03-17,3976.55,0.9735469813445625
2017-03-20,3982.4,0.9749791901287764
2017-03-21,3999.17,0.9790848553101895
2017-03-22,3983.02,0.9751309797777016
2017-03-23,3994.95,0.9780517064094403
2017-03-24,4023.61,0.9850683053420164
2017-03-27,4008.66,0.9814082162268031
2017-03-28,3998.82,0.9789991676051512
2017-03-29,3991.76,0.9772707241835187
2017-03-30,3949.56,0.9669392351760271
2017-03-31,3969.92,0.9719238113891201
2017-04-05,4033.97,0.9876046614111541
2017-04-06,4045.8,0.9905009058414533
2017-04-07,4052.05,0.9920310434314255
2017-04-10,4039.85,0.9890442148557999
2017-04-11,4061.17,0.9942638202027126
2017-04-12,4045.14,0.9903393233119522
2017-04-13,4056.47,0.9931131567350536
2017-04-14,4017.73,0.9836287518973706
2017-04-17,3999.31,0.9791191303922049
2017-04-18,3978.36,0.9739901091906185
2017-04-19,3952.33,0.9676173921559027
2017-04-20,3964.49,0.9705944278509523
2017-04-21,3960.12,0.9695245556480439
2017-04-24,3901.66,0.9552122606864809
2017-04-25,3913.54,0.9581207462174999
2017-04-26,3919.87,0.9596704695686236
2017-04-27,3924.03,0.9606889291485091
2017-04-28,3921.97,0.9601845957988542
2017-05-02,3912.08,0.9577633060764824
2017-05-03,3897.78,0.9542623512706263
2017-05-04,3886.83,0.9515815502129952
2017-05-05,3853.29,0.9433702198501689
2017-05-08,3813.17,0.9335479606326201
2017-05-09,3814.77,0.933939675855653
2017-05-10,3779.66,0.9253439749302257
2017-05-11,3792.58,0.928507075356216
2017-05-12,3814.21,0.9338025755275915
2017-05-15,3830.84,0.9378739656269892
2017-05-16,3876.88,0.9491455711697596
2017-05-17,3864.12,0.9460216422660725
2017-05-18,3845.13,0.9413724722127014
2017-05-19,3849.53,0.9424496890760418
2017-05-22,3839.73,0.9400504333349655
2017-05-23,3827.53,0.93706360475934
2017-05-24,3833.8,0.9385986387896
2017-05-25,3893.02,0.9530969984821035
2017-05-26,3886.25,0.9514395534446458
2017-05-31,3893.98,0.9533320276159233
2017-06-01,3877.01,0.949177398031631
2017-06-02,3879.37,0.9497551779856045
2017-06-05,3872.93,0.9481785242128972
2017-06-06,3897.17,0.954113009841845
2017-06-07,3951.13,0.9673236057386281
2017-06-08,3973.8,0.9728737208049748
2017-06-09,3987.98,0.9763452969691034
2017-06-12,3974.28,0.9729912353718847
2017-06-13,3994.89,0.9780370170885766
2017-06-14,3954.48,0.968143759486853
2017-06-15,3959.35,0.9693360426969593
2017-06-16,3949.75,0.9669857513587622
2017-06-19,3986.11,0.9758874798021838
2017-06-20,3982.08,0.9749008470841698
2017-06-21,4017.62,0.9836018214757871
2017-06-22,4003.68,0.9801890025951133
2017-06-23,4033.25,0.9874283895607894
2017-06-26,4088.45,1.0009425647554229
2017-06-27,4094.07,1.0023184644763257
2017-06-28,4066.06,0.9954609998531068
2017-06-29,4090.03,1.0013293835381678
2017-06-30,4092.3,1.0018851295108457
2017-07-03,4086.68,1.0005092297899427
2017-07-04,4056.13,0.9930299172501592
2017-07-05,4096.86,1.0030015178964893
2017-07-06,4098.62,1.0034324046418255
2017-07-07,4099.76,1.0037115017382363
2017-07-10,4094.35,1.0023870146403564
2017-07-11,4093.84,1.0022621554130149
2017-07-12,4084.91,1.0000758948244626
2017-07-13,4110.71,1.0063923027958674
2017-07-14,4119.85,1.0086299760074426
2017-07-17,4041.35,0.9894114478773931
2017-07-18,4055.72,0.992929540224257
2017-07-19,4128.54,1.0107574793125398
2017-07-20,4150.55,1.0161460118493855
2017-07-21,4139.94,1.0135484502766487
2017-07-24,4159.51,1.0183396170983696
2017-07-25,4137.72,1.0130049454046908
2017-07-26,4125.02,1.0098957058218676
2017-07-27,4137.4,1.0129266023600842
2017-07-28,4151.04,1.0162659746364393
2017-07-31,4179.18,1.0231552661215297
2017-08-01,4203.29,1.029057924888606
2017-08-02,4189.19,1.025605934485629
2017-08-03,4164.42,1.0195416931890515
2017-08-04,4141.28,1.013876511775939
2017-08-07,4171.25,1.021213827547373
2017-08-08,4175.68,1.0222983890711455
2017-08-09,4181.45,1.0237110120942075
2017-08-10,4159.86,1.0184253048034078
2017-08-11,4080.88,0.9990892621064487
2017-08-14,4143.36,1.0143857415658815
2017-08-15,4156.62,1.0176320814767663
2017-08-16,4153.63,1.0169000636537238
2017-08-17,4178.38,1.0229594085100133
2017-08-18,4177.74,1.0228027224208
2017-08-21,4201.26,1.028560936199383
2017-08-22,4205.24,1.0295353278166772
2017-08-23,4198.45,1.0278729863389315
2017-08-24,4172.99,1.0216398178524213
2017-08-25,4234.84,1.0367820594427852
2017-08-28,4287.14,1.0495862507956717
2017-08-29,4277.51,1.0472286147970427
2017-08-30,4285.7,1.049233707094942
2017-08-31,4278.99,1.047590951378348
2017-09-01,4296.17,1.0517969935856633
2017-09-04,4315.39,1.0565024727023455
2017-09-05,4325.93,1.0590828967340744
2017-09-06,4326.33,1.0591808255398325
2017-09-07,4301.56,1.0531165842432553
2017-09-08,4301.32,1.0530578269598
2017-09-11,4314.99,1.0564045438965872
2017-09-12,4323.86,1.0585761151642754
2017-09-13,4335.1,1.0613279146060814
2017-09-14,4322.64,1.0582774323067132
2017-09-15,4314.45,1.0562723400088136
2017-09-18,4332.77,1.0607574793125398
2017-09-19,4317.69,1.057065563335455
2017-09-20,4336.46,1.0616608725456593
2017-09-21,4317.86,1.0571071830779024
2017-09-22,4310.38,1.0552759144102237
2017-09-25,4279.11,1.0476203300200753
2017-09-26,4287.23,1.049608284776967
2017-09-27,4299.11,1.052516770307986
2017-09-28,4297.35,1.05208588356265
2017-09-29,4315.17,1.0564486118591785
2017-10-09,4365.92,1.0688733290897519
2017-10-10,4377.11,1.0716128874308377
2017-10-11,4380.23,1.0723767321157518
2017-10-12,4387.14,1.074068452235225
2017-10-13,4403.02,1.0779562258238262
2017-10-16,4380.15,1.0723571463546002
2017-10-17,4378.69,1.0719997062135826
2017-10-18,4394.6,1.0758948244626159
2017-10-19,4372.7,1.0705332223473534
2017-10-20,4382.12,1.0728394457229593
2017-10-23,4392.95,1.075490868138863
2017-10-24,4414.2,1.0806933359447681
2017-10-25,4436.66,1.0861920383880919
2017-10-26,4454.51,1.0905621113450523
2017-10-27,4469.79,1.094302991725016
2017-10-30,4437.89,1.0864931694657984
2017-10-31,4444.43,1.0880943054399452
2017-11-01,4434.95,1.0857733927434754
2017-11-02,4422.77,1.082791460608138
2017-11-03,4408.47,1.079290505802282
2017-11-06,4446.77,1.0886671889536308
2017-11-07,4481.22,1.097101307349557
2017-11-08,4477.99,1.0963105322430593
2017-11-09,4509.67,1.1040664936591098
2017-11-10,4544.23,1.1125275424766194
2017-11-13,4562.81,1.1170763355040887
2017-11-14,4529.16,1.1088380747196789
2017-11-15,4494.23,1.1002864417568428
2017-11-16,4523.33,1.1074107623757528
2017-11-17,4499.75,1.101637859276306
2017-11-20,4531.47,1.1094036135729326
2017-11-21,4595.31,1.1250330509719435
2017-11-22,4600.13,1.1262130930813299
2017-11-23,4468.7,1.0940361357293247
2017-11-24,4470.8,1.0945502619595555
2017-11-27,4411.61,1.0800592469274837
2017-11-28,4435.73,1.085964353914704
2017-11-29,4437.59,1.0864197228614798
2017-11-30,4389.0,1.0745238211820007
2017-12-01,4392.38,1.0753513195906577
2017-12-04,4402.28,1.0777750575331733
2017-12-05,4392.33,1.075339078489938
2017-12-06,4380.07,1.0723375605934484
2017-12-07,4337.07,1.0618102139744405
2017-12-08,4375.65,1.0712554472898201
2017-12-11,4444.32,1.0880673750183616
2017-12-12,4391.4,1.07511139401655
2017-12-13,4427.06,1.0838417470498949
2017-12-14,4408.99,1.0794178132497674
2017-12-15,4363.53,1.0682882044753463
2017-12-18,4360.48,1.0675414973314399
2017-12-19,4410.31,1.0797409783087697
2017-12-20,4396.81,1.07643588111443
2017-12-21,4434.17,1.085582431572247
2017-12-22,4424.3,1.0831660382901631
2017-12-25,4403.17,1.0779929491259854
2017-12-26,4419.31,1.0819443764383294
2017-12-27,4360.29,1.067494981148705
2017-12-28,4388.37,1.0743695833129314
2017-12-29,4406.62,1.07883758507565
2018-01-02,4467.28,1.0936884884688831
2018-01-03,4496.99,1.1009621505165743
2018-01-04,4516.45,1.1057263869167115
2018-01-05,4524.41,1.1076751701513
2018-01-08,4547.03,1.113213044116927
2018-01-09,4570.45,1.1189467756940703
2018-01-10,4578.03,1.1208025265631885
2018-01-11,4579.93,1.1212676883905401
2018-01-12,4590.67,1.1238970768251482
2018-01-15,4563.86,1.1173333986192038
2018-01-16,4599.5,1.1260588552122608
2018-01-17,4584.92,1.1224893502423738
2018-01-18,4607.28,1.1279635704842579
2018-01-19,4615.89,1.1300714880282037
2018-01-22,4671.1,1.1435881114429811
2018-01-23,4709.56,1.1530039661166334
2018-01-24,4722.7,1.1562209273857904
2018-01-25,4700.55,1.1507981197669295
2018-01-26,4713.8,1.1540420114576704
2018-01-29,4636.23,1.1350511678010087
2018-01-30,4599.87,1.126149439357587
2018-01-31,4592.86,1.1244332370366743
2018-02-01,4530.8,1.1092395828232875
2018-02-02,4554.95,1.1151520344709396
2018-02-05,4556.07,1.1154262351270625
2018-02-06,4400.68,1.0773833423101407
2018-02-07,4322.66,1.058282328747001
2018-02-08,4301.86,1.0531900308475737
2018-02-09,4124.52,1.0097732948146698
2018-02-12,4191.08,1.0260686480928365
2018-02-13,4234.79,1.0367698183420653
2018-02-14,4263.36,1.0437643832933456
2018-02-22,4354.89,1.0661729422709691
2018-02-23,4373.75,1.070790285462469
2018-02-26,4436.34,1.0861136953434853
2018-02-27,4384.88,1.073515154482691
2018-02-28,4358.82,1.0671350927875434
2018-03-01,4391.65,1.0751725995201489
2018-03-02,4359.07,1.0671962982911423
2018-03-05,4361.83,1.067872007050874
2018-03-06,4415.98,1.0811291191303922
2018-03-07,4380.93,1.0725481075258287
2018-03-08,4422.28,1.082671497821084
2018-03-09,4461.45,1.0922611761249572
2018-03-12,4493.05,1.0999975517798561
2018-03-13,4455.99,1.0909244479263576
2018-03-14,4429.55,1.0844513538657397
2018-03-15,4446.24,1.088537433286001
2018-03-16,4407.94,1.079160750134652
2018-03-19,4423.71,1.0830215933016698
2018-03-20,4430.17,1.0846031435146648
2018-03-21,4408.51,1.0793002986828577
2018-03-22,4370.52,1.0699995103559714
2018-03-23,4219.33,1.0329848699995103
2018-03-26,4220.58,1.0332908975175048
2018-03-27,4271.89,1.0458527150761399
2018-03-28,4203.65,1.0291460608137883
2018-03-29,4256.42,1.0420653185134408
2018-03-30,4274.8,1.0465651471380306
2018-04-02,4266.8,1.0446065710228665
2018-04-03,4235.57,1.0369607795132938
2018-04-04,4221.65,1.033552857072908
2018-04-09,4221.57,1.0335332713117562
2018-04-10,4288.46,1.0499094158546738
2018-04-11,4301.7,1.0531508593252705
2018-04-12,4263.16,1.0437154188904667
2018-04-13,4236.53,1.0371958086471136
2018-04-16,4183.59,1.024234931205014
2018-04-17,4112.54,1.0068403270822113
2018-04-18,4141.54,1.0139401654996818
2018-04-19,4184.57,1.0244748567791215
2018-04-20,4120.53,1.0087964549772315
2018-04-23,4114.4,1.007295696028987
2018-04-24,4201.28,1.028565832639671
2018-04-25,4189.77,1.0257479312539786
2018-04-26,4110.13,1.006250306027518
2018-04-27,4113.65,1.0071120795181903
2018-05-02,4118.06,1.0081917446016746
2018-05-03,4151.95,1.0164887626695391
2018-05-04,4136.88,1.0127992949125986
2018-05-07,4205.25,1.0295377760368212
2018-05-08,4245.31,1.0393453459335065
2018-05-09,4237.29,1.0373818733780542
2018-05-10,4256.68,1.0421289722371836
2018-05-11,4231.26,1.0359055966312491
2018-05-14,4256.25,1.0420236987709934
2018-05-15,4278.0,1.0473485775840965
2018-05-16,4249.75,1.0404323556774224
2018-05-17,4220.93,1.0333765852225434
2018-05-18,4256.33,1.0420432845321452
2018-05-21,4285.25,1.049123537188464
2018-05-22,4276.97,1.047096410909269
2018-05-23,4220.71,1.0333227243793763
2018-05-24,4194.72,1.0269598002252363
2018-05-25,4172.23,1.0214537531214807
2018-05-28,4180.83,1.0235592224452823
2018-05-29,4146.91,1.0152548597169857
2018-05-30,4053.61,0.9924129657738825
2018-05-31,4130.61,1.0112642608823386
2018-06-01,4092.14,1.0018459579885424
2018-06-04,4121.59,1.009055966312491
2018-06-05,4169.78,1.0208539391862115
2018-06-06,4162.46,1.0190618420408364
2018-06-07,4150.64,1.0161680458306812
2018-06-08,4096.49,1.0029109337511628
2018-06-11,4090.07,1.0013391764187436
2018-06-12,4138.44,1.0131812172550554
2018-06-13,4092.23,1.001867991969838
2018-06-14,4076.44,0.9980022523625325
2018-06-15,4041.54,0.9894579640601283
2018-06-19,3871.98,0.9479459432992214
2018-06-20,3893.91,0.9533148900749155
2018-06-21,3839.61,0.940021054693238
2018-06-22,3865.43,0.9463423591049307
2018-06-25,3819.77,0.9351637859276306
2018-06-26,3802.36,0.9309014346570044
2018-06-27,3734.85,0.9143735004651619
2018-06-28,3695.98,0.9048572687656075
2018-06-29,3796.49,0.9294643294325026
2018-07-02,3698.57,0.9054913577828919
2018-07-03,3710.25,0.9083508789110317
2018-07-04,3659.54,0.8959359545610341
2018-07-05,3617.06,0.8855359153895118
2018-07-06,3637.98,0.8906575919306664
2018-07-09,3734.44,0.9142731234392597
2018-07-10,3746.47,0.9172183322724379
2018-07-11,3679.56,0.9008372912892327
2018-07-12,3763.99,0.9215076139646476
2018-07-13,3779.19,0.9252289085834599
2018-07-16,3760.84,0.9207364246193018
2018-07-17,3742.61,0.9162733192968713
2018-07-18,3720.77,0.9109264065024727
2018-07-19,3710.11,0.9083166038290164
2018-07-20,3774.08,0.9239778680898987
2018-07-23,3807.78,0.9322283699750282
2018-07-24,3869.64,0.9473730597855359
2018-07-25,3867.17,0.946768349409979
2018-07-26,3827.11,0.9369607795132939
2018-07-27,3810.53,0.9329016305146159
2018-07-30,3793.87,0.9288228957547863
2018-07-31,3796.61,0.92949370807423
2018-08-01,3724.47,0.9118322479557361
2018-08-02,3642.59,0.8917862214170299
2018-08-03,3585.39,0.8777824021936053
2018-08-06,3532.31,0.8647872496694903
2018-08-07,3633.78,0.8896293394702053
2018-08-08,3575.81,0.8754370072956961
2018-08-09,3665.73,0.8974514028301425
2018-08-10,3676.49,0.9000856877050384
2018-08-13,3669.1,0.8982764530186554
2018-08-14,3651.8,0.8940410321696127
2018-08-15,3567.05,0.8732923664495912
2018-08-16,3546.6,0.8682857562552024
2018-08-17,3492.87,0.8551314694217304
2018-08-20,3528.77,0.8639205797385301
2018-08-21,3587.74,0.8783577339274348
2018-08-22,3562.58,0.8721980120452432
2018-08-23,3577.21,0.8757797581158498
2018-08-24,3579.45,0.8763281594280957
2018-08-27,3664.94,0.89725799343877
2018-08-28,3662.32,0.8966165597610538
2018-08-29,3645.42,0.8924790677177692
2018-08-30,3603.04,0.8821035107476864
2018-08-31,3580.07,0.8764799490770211
2018-09-03,3574.16,0.8750330509719434
2018-09-04,3617.63,0.8856754639377173
2018-09-05,3550.62,0.8692699407530725
2018-09-06,3518.08,0.8613034324046418
2018-09-07,3529.77,0.8641654017529257
2018-09-10,3475.37,0.8508470841698086
2018-09-11,3470.27,0.8495984918963914
2018-09-12,3450.65,0.844795083973951
2018-09-13,3483.61,0.8528644175684278
2018-09-14,3478.79,0.8516843754590413
2018-09-17,3436.33,0.8412892327278069
2018-09-18,3503.4,0.8577094452333154
2018-09-19,3548.02,0.8686334035156441
2018-09-20,3545.49,0.8680140038192234
2018-09-21,3639.92,0.8911325466385938
2018-09-25,3612.74,0.8844782842873231
2018-09-26,3647.29,0.8929368848846888
2018-09-27,3625.26,0.8875434559075552
2018-09-28,3662.11,0.8965651471380307
2018-10-08,3514.07,0.8603216961269158
2018-10-09,3510.16,0.8593644420506292
2018-10-10,3503.5,0.857733927434755
2018-10-11,3317.12,0.8121040003917153
2018-10-12,3349.56,0.8200460265387064
2018-10-15,3299.3,0.8077412720951869
2018-10-16,3260.54,0.7982519708172159
2018-10-17,3280.68,0.803182686187142
2018-10-18,3199.87,0.7833986192038388
2018-10-19,3293.23,0.8062552024678059
2018-10-22,3440.3,0.8422611761249572
2018-10-23,3355.4,0.8214757871027764
2018-10-24,3357.8,0.8220633599373256
2018-10-25,3360.74,0.8227831366596484
2018-10-26,3343.89,0.8186578857170836
2018-10-29,3252.45,0.796271360720756
2018-10-30,3287.16,0.804769132840425
2018-10-31,3334.86,0.8164471429270921
2018-11-01,3358.49,0.8222322871272585
2018-11-02,3475.58,0.8508984967928316
2018-11-05,3453.88,0.8455858590804486
2018-11-06,3437.42,0.8415560887234981
2018-11-07,3416.02,0.8363168976154336
2018-11-08,3402.64,0.8330411790628213
2018-11-09,3363.39,0.8234319149977966
2018-11-12,3414.53,0.8359521128139843
2018-11-13,3455.57,0.845999608284777
2018-11-14,3425.98,0.8387553248788131
2018-11-15,3469.86,0.8494981148704892
2018-11-16,3489.41,0.8542843852519219
2018-11-19,3521.48,0.8621358272535866
2018-11-20,3435.44,0.8410713411349949
2018-11-21,3445.13,0.8434436664544877
2018-11-22,3434.73,0.840897517504774
2018-11-23,3345.07,0.8189467756940705
2018-11-26,3341.93,0.8181780345688684
2018-11-27,3342.36,0.8182833080350586
2018-11-28,3386.03,0.8289746854037116
2018-11-29,3335.06,0.8164961073299711
2018-11-30,3369.1,0.8248298486999951
2018-12-03,3465.88,0.848523723253195
2018-12-04,3475.19,0.8508030162072174
2018-12-05,3456.35,0.8461905694560055
2018-12-06,3382.65,0.8281471869950546
2018-12-07,3382.54,0.8281202565734711
2018-12-10,3343.3,0.8185134407285903
2018-12-11,3362.11,0.8231185428193704
2018-12-12,3370.45,0.825160358419429
2018-12-13,3419.32,0.837124810262939
2018-12-14,3356.41,0.8217230573373158
2018-12-17,3351.41,0.8204989472653381
2018-12-18,3320.68,0.8129755667629633
2018-12-19,3279.59,0.8029158301914509
2018-12-20,3262.72,0.7987856828085981
2018-12-21,3226.78,0.7899867796112227
2018-12-24,3241.98,0.7937080742300348
2018-12-25,3215.98,0.7873427018557508
2018-12-26,3200.52,0.7835577535131959
2018-12-27,3182.46,0.7791362679332126
2018-12-28,3199.94,0.7834157567448465
2019-01-02,3160.12,0.7736669441316163
2019-01-03,3152.77,0.7718675023258091
2019-01-04,3228.22,0.7903393233119522
2019-01-07,3257.48,0.7975028154531656
2019-01-08,3250.11,0.7956984772070705
2019-01-09,3277.02,0.8022866376144543
2019-01-10,3271.07,0.8008299466288009
2019-01-11,3295.01,0.80669098565343
2019-01-14,3268.0,0.8000783430446066
2019-01-15,3327.79,0.8147162512853156
2019-01-16,3326.37,0.8143686040248739
2019-01-17,3306.33,0.8094623708563874
2019-01-18,3360.22,0.8226558292121627
2019-01-21,3379.09,0.8272756206238066
2019-01-22,3332.85,0.815955050678157
2019-01-23,3332.41,0.8158473289918229
2019-01-24,3350.87,0.8203667433775645
2019-01-25,3367.87,0.8245287176222886
2019-01-28,3365.22,0.8238799392841404
